Date,Open,Close,High,Low,Volume
2020-09-29 20:28:00,1.17407,1.17404,1.17407,1.17404,9
2020-09-29 20:29:00,1.17404,1.17405,1.17406,1.17404,8
2020-09-29 20:30:00,1.17405,1.17409,1.17409,1.17403,33
2020-09-29 20:31:00,1.17409,1.17413,1.17413,1.17409,46
2020-09-29 20:32:00,1.17413,1.17419,1.17421,1.17413,20
2020-09-29 20:33:00,1.17419,1.17419,1.17421,1.17417,30
2020-09-29 20:34:00,1.17419,1.17419,1.17421,1.17418,10
2020-09-29 20:35:00,1.17419,1.17416,1.17423,1.17416,17
2020-09-29 20:36:00,1.17416,1.17424,1.17425,1.17414,17
2020-09-29 20:37:00,1.17425,1.17427,1.17429,1.17423,14
2020-09-29 20:38:00,1.17427,1.17427,1.17427,1.17427,0
2020-09-29 20:39:00,1.17427,1.17427,1.17428,1.17425,8
2020-09-29 20:40:00,1.17427,1.17423,1.17427,1.17423,8
2020-09-29 20:41:00,1.17423,1.17441,1.17449,1.17423,50
2020-09-29 20:42:00,1.17441,1.17431,1.17443,1.17431,32
2020-09-29 20:43:00,1.17431,1.17434,1.17434,1.17431,22
2020-09-29 20:44:00,1.17434,1.17434,1.17434,1.17434,2
2020-09-29 20:45:00,1.17434,1.17434,1.17434,1.17434,0
2020-09-29 20:46:00,1.17435,1.17439,1.17445,1.17435,30
2020-09-29 20:47:00,1.17439,1.17436,1.17439,1.17434,19
2020-09-29 20:48:00,1.17437,1.17439,1.17439,1.17437,9
2020-09-29 20:49:00,1.17439,1.17436,1.17439,1.17435,36
2020-09-29 20:50:00,1.17435,1.17435,1.17438,1.17435,9
2020-09-29 20:51:00,1.17435,1.17433,1.17439,1.17433,35
2020-09-29 20:52:00,1.17433,1.17427,1.17433,1.17426,17
2020-09-29 20:53:00,1.17427,1.17427,1.17427,1.17425,18
2020-09-29 20:54:00,1.17427,1.17427,1.17428,1.17423,26
2020-09-29 20:55:00,1.17427,1.17424,1.17427,1.17423,15
2020-09-29 20:56:00,1.17423,1.17424,1.17425,1.17423,39
2020-09-29 20:57:00,1.17424,1.17429,1.17429,1.17424,28
2020-09-29 20:58:00,1.17429,1.17431,1.17431,1.17429,12
2020-09-29 20:59:00,1.1743,1.17433,1.17433,1.17426,37
2020-09-29 21:00:00,1.17433,1.17429,1.17433,1.17429,27
2020-09-29 21:01:00,1.17429,1.17431,1.17434,1.17429,6
2020-09-29 21:02:00,1.17431,1.17434,1.17434,1.17431,2
2020-09-29 21:03:00,1.17434,1.17434,1.17434,1.17434,0
2020-09-29 21:04:00,1.17434,1.17433,1.17434,1.17433,1
2020-09-29 21:05:00,1.17433,1.17437,1.17437,1.17433,1
2020-09-29 21:06:00,1.17437,1.17433,1.17437,1.17433,3
2020-09-29 21:07:00,1.17433,1.17435,1.17435,1.17433,1
2020-09-29 21:08:00,1.17435,1.17437,1.17437,1.17435,2
2020-09-29 21:09:00,1.17437,1.17435,1.17437,1.17435,1
2020-09-29 21:10:00,1.17435,1.17427,1.17439,1.17423,16
2020-09-29 21:11:00,1.17427,1.17399,1.17427,1.17397,9
2020-09-29 21:12:00,1.17399,1.17395,1.17401,1.17394,3
2020-09-29 21:13:00,1.17397,1.17412,1.17417,1.17397,6
2020-09-29 21:14:00,1.17412,1.17407,1.17412,1.17399,3
2020-09-29 21:15:00,1.17407,1.17399,1.17413,1.17397,8
2020-09-29 21:16:00,1.17396,1.17405,1.17405,1.17396,4
2020-09-29 21:17:00,1.17405,1.17405,1.17405,1.17403,4
2020-09-29 21:18:00,1.17403,1.17396,1.17409,1.17386,18
2020-09-29 21:19:00,1.17396,1.17428,1.17429,1.17396,22
2020-09-29 21:20:00,1.17428,1.17418,1.17428,1.17415,4
2020-09-29 21:21:00,1.17418,1.17417,1.17418,1.17417,1
2020-09-29 21:22:00,1.17417,1.17417,1.17417,1.17417,0
2020-09-29 21:23:00,1.17417,1.17415,1.17417,1.17415,1
2020-09-29 21:24:00,1.17415,1.17419,1.17421,1.17415,2
2020-09-29 21:25:00,1.17419,1.17401,1.17419,1.17401,4
2020-09-29 21:26:00,1.17401,1.17401,1.17401,1.17401,0
2020-09-29 21:27:00,1.17401,1.17401,1.17405,1.17401,2
2020-09-29 21:28:00,1.17401,1.17413,1.17413,1.17401,2
2020-09-29 21:29:00,1.17413,1.17399,1.17414,1.17399,6
2020-09-29 21:30:00,1.17399,1.17411,1.17411,1.17399,1
2020-09-29 21:31:00,1.17411,1.17414,1.17419,1.17411,13
2020-09-29 21:32:00,1.17414,1.17419,1.17419,1.17403,2
2020-09-29 21:33:00,1.17419,1.17403,1.17419,1.17397,15
2020-09-29 21:34:00,1.17398,1.17403,1.17403,1.17398,2
2020-09-29 21:35:00,1.17403,1.17399,1.17403,1.17399,1
2020-09-29 21:36:00,1.17399,1.17403,1.17403,1.17399,4
2020-09-29 21:37:00,1.17403,1.17403,1.17403,1.17402,4
2020-09-29 21:38:00,1.17403,1.17411,1.17417,1.17403,13
2020-09-29 21:39:00,1.17411,1.17409,1.17412,1.17406,6
2020-09-29 21:40:00,1.1741,1.17411,1.17411,1.1741,2
2020-09-29 21:41:00,1.17411,1.17393,1.17411,1.17392,23
2020-09-29 21:42:00,1.17393,1.17401,1.17401,1.17393,11
2020-09-29 21:43:00,1.17401,1.17401,1.17401,1.17401,0
2020-09-29 21:44:00,1.17401,1.17408,1.17408,1.17401,1
2020-09-29 21:45:00,1.17408,1.17408,1.17408,1.17408,0
2020-09-29 21:46:00,1.17408,1.17395,1.17412,1.17391,8
2020-09-29 21:47:00,1.17395,1.17419,1.17419,1.17395,3
2020-09-29 21:48:00,1.17419,1.17419,1.17419,1.17418,2
2020-09-29 21:49:00,1.17419,1.17419,1.17419,1.17419,0
2020-09-29 21:50:00,1.17419,1.17418,1.17419,1.17418,1
2020-09-29 21:51:00,1.17418,1.17417,1.17418,1.17417,5
2020-09-29 21:52:00,1.17416,1.17415,1.17416,1.17415,2
2020-09-29 21:53:00,1.17415,1.17415,1.17417,1.17415,3
2020-09-29 21:54:00,1.17415,1.17415,1.17418,1.17408,9
2020-09-29 21:55:00,1.17415,1.17415,1.17415,1.17415,0
2020-09-29 21:56:00,1.17415,1.17404,1.17418,1.17404,15
2020-09-29 21:57:00,1.17404,1.17404,1.17404,1.17404,0
2020-09-29 21:58:00,1.17404,1.17404,1.17404,1.17404,0
2020-09-29 21:59:00,1.17404,1.17404,1.17404,1.17404,0
2020-09-29 22:00:00,1.17404,1.17404,1.17404,1.17404,0
2020-09-29 22:01:00,1.17399,1.17417,1.17422,1.17399,82
2020-09-29 22:02:00,1.17417,1.17405,1.17417,1.17403,86
2020-09-29 22:03:00,1.17405,1.17401,1.1741,1.17401,60
2020-09-29 22:04:00,1.17402,1.17404,1.17405,1.17401,72
2020-09-29 22:05:00,1.17404,1.17407,1.17411,1.17403,39
2020-09-29 22:06:00,1.17409,1.17421,1.17422,1.17407,46
2020-09-29 22:07:00,1.17421,1.17419,1.17425,1.17417,17
2020-09-29 22:08:00,1.17419,1.17413,1.17419,1.17413,4
2020-09-29 22:09:00,1.17413,1.17413,1.17417,1.17413,14
2020-09-29 22:10:00,1.17413,1.17415,1.17416,1.17413,4
2020-09-29 22:11:00,1.17416,1.17421,1.17425,1.17416,13
2020-09-29 22:12:00,1.17421,1.17421,1.17427,1.17421,9
2020-09-29 22:13:00,1.17421,1.17429,1.17437,1.17421,37
2020-09-29 22:14:00,1.17429,1.17428,1.17429,1.17427,4
2020-09-29 22:15:00,1.17427,1.17427,1.17427,1.17425,4
2020-09-29 22:16:00,1.17427,1.17425,1.17427,1.17425,5
2020-09-29 22:17:00,1.17425,1.17421,1.17425,1.17421,3
2020-09-29 22:18:00,1.17421,1.17421,1.17421,1.1742,2
2020-09-29 22:19:00,1.17421,1.17421,1.17421,1.17421,0
2020-09-29 22:20:00,1.17421,1.17425,1.17425,1.17421,4
2020-09-29 22:21:00,1.17425,1.17432,1.17433,1.17425,10
2020-09-29 22:22:00,1.17432,1.17433,1.17433,1.17432,10
2020-09-29 22:23:00,1.17433,1.17433,1.17433,1.17433,0
2020-09-29 22:24:00,1.17433,1.17433,1.17433,1.17433,1
2020-09-29 22:25:00,1.17433,1.17432,1.17438,1.17431,13
2020-09-29 22:26:00,1.17432,1.17433,1.17433,1.17431,10
2020-09-29 22:27:00,1.17433,1.17435,1.17435,1.17433,1
2020-09-29 22:28:00,1.17435,1.17435,1.17436,1.17435,4
2020-09-29 22:29:00,1.17435,1.17436,1.17437,1.17435,2
2020-09-29 22:30:00,1.17436,1.17435,1.17436,1.17435,3
2020-09-29 22:31:00,1.17433,1.17435,1.17435,1.17431,15
2020-09-29 22:32:00,1.17436,1.17435,1.17437,1.17433,10
2020-09-29 22:33:00,1.17435,1.17436,1.17437,1.17433,7
2020-09-29 22:34:00,1.17436,1.17437,1.1744,1.17436,16
2020-09-29 22:35:00,1.17437,1.17435,1.17439,1.17435,6
2020-09-29 22:36:00,1.17435,1.17437,1.17438,1.17435,4
2020-09-29 22:37:00,1.17437,1.17435,1.17437,1.17435,6
2020-09-29 22:38:00,1.17435,1.17437,1.17437,1.17435,12
2020-09-29 22:39:00,1.17437,1.17437,1.17437,1.17437,0
2020-09-29 22:40:00,1.17437,1.17436,1.17437,1.17435,7
2020-09-29 22:41:00,1.17436,1.17436,1.17436,1.17436,0
2020-09-29 22:42:00,1.17436,1.17445,1.17445,1.17435,11
2020-09-29 22:43:00,1.17445,1.17444,1.17445,1.17444,3
2020-09-29 22:44:00,1.17444,1.17443,1.17444,1.17443,1
2020-09-29 22:45:00,1.17443,1.17443,1.17443,1.17441,8
2020-09-29 22:46:00,1.17443,1.17441,1.17444,1.17441,8
2020-09-29 22:47:00,1.17441,1.17435,1.17442,1.17435,6
2020-09-29 22:48:00,1.17435,1.17433,1.17436,1.17431,11
2020-09-29 22:49:00,1.17433,1.17437,1.1744,1.17433,22
2020-09-29 22:50:00,1.17437,1.17435,1.17437,1.17435,4
2020-09-29 22:51:00,1.17435,1.17435,1.17436,1.17431,15
2020-09-29 22:52:00,1.17435,1.17443,1.17445,1.17435,66
2020-09-29 22:53:00,1.17443,1.17439,1.17443,1.17438,59
2020-09-29 22:54:00,1.17439,1.17441,1.17445,1.17439,8
2020-09-29 22:55:00,1.17441,1.1744,1.17441,1.1744,1
2020-09-29 22:56:00,1.1744,1.17444,1.17444,1.1744,8
2020-09-29 22:57:00,1.17445,1.17443,1.17445,1.1744,17
2020-09-29 22:58:00,1.17443,1.17444,1.17445,1.17441,13
2020-09-29 22:59:00,1.17444,1.17445,1.17449,1.17441,34
2020-09-29 23:00:00,1.17445,1.17445,1.17448,1.17441,53
2020-09-29 23:01:00,1.17445,1.17451,1.17451,1.17445,24
2020-09-29 23:02:00,1.17451,1.1745,1.17451,1.1745,3
2020-09-29 23:03:00,1.1745,1.17447,1.1745,1.17447,8
2020-09-29 23:04:00,1.17447,1.17449,1.17449,1.17447,4
2020-09-29 23:05:00,1.17449,1.17443,1.17449,1.17443,10
2020-09-29 23:06:00,1.17443,1.1744,1.17443,1.1744,3
2020-09-29 23:07:00,1.1744,1.17431,1.1744,1.17431,6
2020-09-29 23:08:00,1.17431,1.17431,1.17431,1.17431,0
2020-09-29 23:09:00,1.17431,1.17437,1.17437,1.17431,5
2020-09-29 23:10:00,1.17437,1.17444,1.17444,1.17437,4
2020-09-29 23:11:00,1.17444,1.17437,1.17445,1.17437,10
2020-09-29 23:12:00,1.17437,1.17437,1.17437,1.17435,11
2020-09-29 23:13:00,1.17437,1.17444,1.17445,1.17437,12
2020-09-29 23:14:00,1.17444,1.17441,1.17444,1.17435,18
2020-09-29 23:15:00,1.17441,1.17441,1.17442,1.17441,2
2020-09-29 23:16:00,1.17441,1.17442,1.17442,1.17441,1
2020-09-29 23:17:00,1.17442,1.17445,1.17445,1.17442,8
2020-09-29 23:18:00,1.17445,1.17441,1.17445,1.17441,7
2020-09-29 23:19:00,1.17441,1.17441,1.17441,1.17441,0
2020-09-29 23:20:00,1.17441,1.17447,1.17447,1.17441,7
2020-09-29 23:21:00,1.17447,1.17451,1.17451,1.17447,5
2020-09-29 23:22:00,1.17451,1.17451,1.17454,1.1745,10
2020-09-29 23:23:00,1.17451,1.17447,1.17451,1.17447,13
2020-09-29 23:24:00,1.17447,1.17445,1.17447,1.17445,6
2020-09-29 23:25:00,1.17445,1.17445,1.17445,1.17445,0
2020-09-29 23:26:00,1.17445,1.17449,1.17449,1.17445,11
2020-09-29 23:27:00,1.17449,1.17453,1.17453,1.17449,15
2020-09-29 23:28:00,1.17453,1.17449,1.17453,1.17449,8
2020-09-29 23:29:00,1.17449,1.17453,1.17453,1.17449,10
2020-09-29 23:30:00,1.17453,1.17453,1.17458,1.17452,16
2020-09-29 23:31:00,1.17452,1.17448,1.17452,1.17448,18
2020-09-29 23:32:00,1.17448,1.17431,1.17448,1.17431,25
2020-09-29 23:33:00,1.1743,1.17429,1.1743,1.17429,21
2020-09-29 23:34:00,1.17429,1.17433,1.17433,1.17429,11
2020-09-29 23:35:00,1.17433,1.17427,1.17433,1.17427,27
2020-09-29 23:36:00,1.17427,1.17421,1.17428,1.17421,37
2020-09-29 23:37:00,1.17421,1.17421,1.17424,1.17421,42
2020-09-29 23:38:00,1.1742,1.17418,1.1742,1.17417,33
2020-09-29 23:39:00,1.17418,1.17417,1.17419,1.17417,26
2020-09-29 23:40:00,1.17417,1.17419,1.17419,1.17417,17
2020-09-29 23:41:00,1.17419,1.17419,1.17421,1.17419,13
2020-09-29 23:42:00,1.17419,1.17423,1.17425,1.17419,19
2020-09-29 23:43:00,1.17423,1.17419,1.17423,1.17419,24
2020-09-29 23:44:00,1.17419,1.17415,1.17421,1.17415,12
2020-09-29 23:45:00,1.17415,1.17421,1.17421,1.17415,13
2020-09-29 23:46:00,1.17421,1.17426,1.17426,1.17419,70
2020-09-29 23:47:00,1.17426,1.17425,1.17427,1.17425,29
2020-09-29 23:48:00,1.17425,1.17419,1.17425,1.17419,44
2020-09-29 23:49:00,1.17419,1.17429,1.17429,1.17419,50
2020-09-29 23:50:00,1.17429,1.17427,1.17429,1.17425,25
2020-09-29 23:51:00,1.17427,1.17421,1.17427,1.1742,11
2020-09-29 23:52:00,1.17421,1.17425,1.17431,1.17421,111
2020-09-29 23:53:00,1.17425,1.17419,1.17427,1.17414,105
2020-09-29 23:54:00,1.17419,1.17413,1.17419,1.17409,18
2020-09-29 23:55:00,1.17412,1.17415,1.17415,1.17411,5
2020-09-29 23:56:00,1.17415,1.17415,1.17415,1.17415,0
2020-09-29 23:57:00,1.17415,1.17416,1.17416,1.17415,1
2020-09-29 23:58:00,1.17416,1.17415,1.17419,1.17415,11
2020-09-29 23:59:00,1.17415,1.17413,1.17415,1.17413,8
2020-09-30 00:00:00,1.17413,1.17417,1.17419,1.17413,38
2020-09-30 00:01:00,1.17417,1.17441,1.17446,1.17415,86
2020-09-30 00:02:00,1.17441,1.1744,1.17455,1.17437,70
2020-09-30 00:03:00,1.17439,1.17435,1.17449,1.17435,44
2020-09-30 00:04:00,1.17435,1.17453,1.17461,1.17435,60
2020-09-30 00:05:00,1.17453,1.17462,1.17469,1.17451,56
2020-09-30 00:06:00,1.17463,1.17479,1.17485,1.17463,80
2020-09-30 00:07:00,1.17478,1.17473,1.17478,1.17472,27
2020-09-30 00:08:00,1.17473,1.17473,1.17477,1.17469,24
2020-09-30 00:09:00,1.17473,1.17479,1.1748,1.17467,49
2020-09-30 00:10:00,1.17479,1.17483,1.17485,1.17473,80
2020-09-30 00:11:00,1.17483,1.17473,1.17485,1.17471,40
2020-09-30 00:12:00,1.17473,1.17469,1.17474,1.17468,33
2020-09-30 00:13:00,1.17469,1.17467,1.17471,1.17463,33
2020-09-30 00:14:00,1.17467,1.17468,1.17468,1.17462,25
2020-09-30 00:15:00,1.17468,1.17457,1.17469,1.17457,16
2020-09-30 00:16:00,1.17457,1.1746,1.1746,1.17451,44
2020-09-30 00:17:00,1.17461,1.17472,1.17472,1.17461,31
2020-09-30 00:18:00,1.17473,1.17475,1.17482,1.17472,51
2020-09-30 00:19:00,1.17475,1.17481,1.17483,1.17473,41
2020-09-30 00:20:00,1.17483,1.17478,1.17484,1.17477,21
2020-09-30 00:21:00,1.17479,1.17484,1.17486,1.17479,24
2020-09-30 00:22:00,1.17484,1.17479,1.17484,1.17478,30
2020-09-30 00:23:00,1.17479,1.17465,1.17481,1.17465,75
2020-09-30 00:24:00,1.17465,1.17465,1.17467,1.17459,46
2020-09-30 00:25:00,1.17465,1.17461,1.17466,1.17461,18
2020-09-30 00:26:00,1.17461,1.17476,1.17477,1.17461,52
2020-09-30 00:27:00,1.17476,1.1747,1.17477,1.17469,41
2020-09-30 00:28:00,1.1747,1.17465,1.17471,1.17463,27
2020-09-30 00:29:00,1.17465,1.17464,1.17465,1.17463,30
2020-09-30 00:30:00,1.17464,1.17476,1.17476,1.17463,41
2020-09-30 00:31:00,1.17476,1.17456,1.17477,1.17456,37
2020-09-30 00:32:00,1.17456,1.17457,1.17457,1.17449,55
2020-09-30 00:33:00,1.17457,1.17464,1.17464,1.17451,59
2020-09-30 00:34:00,1.17464,1.17466,1.17468,1.17462,18
2020-09-30 00:35:00,1.17466,1.1747,1.1747,1.17465,13
2020-09-30 00:36:00,1.1747,1.17478,1.17482,1.17469,40
2020-09-30 00:37:00,1.17478,1.17473,1.17478,1.17471,17
2020-09-30 00:38:00,1.17473,1.17473,1.17476,1.1747,17
2020-09-30 00:39:00,1.17473,1.17472,1.17473,1.17471,28
2020-09-30 00:40:00,1.17473,1.17479,1.17482,1.17473,30
2020-09-30 00:41:00,1.17478,1.17474,1.17479,1.17473,12
2020-09-30 00:42:00,1.17474,1.17475,1.17479,1.17474,26
2020-09-30 00:43:00,1.17475,1.17473,1.17475,1.17471,40
2020-09-30 00:44:00,1.17473,1.17463,1.17473,1.1746,78
2020-09-30 00:45:00,1.17463,1.17449,1.17463,1.17448,89
2020-09-30 00:46:00,1.17447,1.1744,1.17447,1.17429,82
2020-09-30 00:47:00,1.1744,1.17435,1.17443,1.17428,82
2020-09-30 00:48:00,1.17435,1.17435,1.17435,1.17434,25
2020-09-30 00:49:00,1.17435,1.17409,1.17435,1.17409,80
2020-09-30 00:50:00,1.17409,1.17423,1.17425,1.17409,52
2020-09-30 00:51:00,1.17421,1.17425,1.17425,1.17421,13
2020-09-30 00:52:00,1.17427,1.17423,1.17431,1.17421,46
2020-09-30 00:53:00,1.17423,1.17407,1.17424,1.17401,76
2020-09-30 00:54:00,1.17408,1.17415,1.17417,1.17407,67
2020-09-30 00:55:00,1.17415,1.17377,1.17426,1.17363,273
2020-09-30 00:56:00,1.17377,1.17401,1.17418,1.17365,191
2020-09-30 00:57:00,1.17401,1.17388,1.17403,1.17381,77
2020-09-30 00:58:00,1.17388,1.17391,1.17405,1.17388,79
2020-09-30 00:59:00,1.17391,1.17388,1.17391,1.17379,87
2020-09-30 01:00:00,1.17388,1.1738,1.17388,1.17379,90
2020-09-30 01:01:00,1.17381,1.17383,1.17383,1.17364,253
2020-09-30 01:02:00,1.17383,1.1739,1.17404,1.1738,150
2020-09-30 01:03:00,1.17389,1.17406,1.17407,1.17388,114
2020-09-30 01:04:00,1.17406,1.17409,1.17414,1.17405,57
2020-09-30 01:05:00,1.17409,1.17415,1.17417,1.17409,35
2020-09-30 01:06:00,1.17415,1.17429,1.17429,1.17413,124
2020-09-30 01:07:00,1.17428,1.17429,1.17431,1.17425,94
2020-09-30 01:08:00,1.17429,1.17408,1.17429,1.17401,171
2020-09-30 01:09:00,1.17408,1.17397,1.17409,1.17397,75
2020-09-30 01:10:00,1.17397,1.17403,1.17403,1.17393,81
2020-09-30 01:11:00,1.17403,1.17395,1.17403,1.17393,17
2020-09-30 01:12:00,1.17395,1.17401,1.1741,1.17395,57
2020-09-30 01:13:00,1.17399,1.17412,1.17417,1.17398,59
2020-09-30 01:14:00,1.17412,1.17416,1.17416,1.17403,49
2020-09-30 01:15:00,1.17416,1.17417,1.17425,1.17411,76
2020-09-30 01:16:00,1.17417,1.17437,1.17437,1.17416,43
2020-09-30 01:17:00,1.17437,1.17458,1.17458,1.17437,75
2020-09-30 01:18:00,1.17457,1.17463,1.1747,1.17454,228
2020-09-30 01:19:00,1.17463,1.17453,1.17465,1.17453,66
2020-09-30 01:20:00,1.17453,1.17471,1.17474,1.17453,86
2020-09-30 01:21:00,1.17471,1.17459,1.17471,1.17459,93
2020-09-30 01:22:00,1.17459,1.17459,1.17464,1.17457,54
2020-09-30 01:23:00,1.17459,1.17447,1.1746,1.17443,81
2020-09-30 01:24:00,1.17447,1.17461,1.17461,1.17447,63
2020-09-30 01:25:00,1.17461,1.17463,1.17463,1.17458,47
2020-09-30 01:26:00,1.17463,1.17467,1.17467,1.17453,84
2020-09-30 01:27:00,1.17467,1.17469,1.17475,1.17461,77
2020-09-30 01:28:00,1.17469,1.17475,1.17481,1.17469,50
2020-09-30 01:29:00,1.17475,1.17481,1.17481,1.17474,20
2020-09-30 01:30:00,1.17481,1.17485,1.17488,1.17478,52
2020-09-30 01:31:00,1.17483,1.1748,1.17483,1.17473,60
2020-09-30 01:32:00,1.17479,1.17481,1.17486,1.17477,53
2020-09-30 01:33:00,1.17481,1.1747,1.17482,1.17469,53
2020-09-30 01:34:00,1.1747,1.17469,1.17471,1.17461,41
2020-09-30 01:35:00,1.1747,1.17464,1.17479,1.17463,61
2020-09-30 01:36:00,1.17464,1.17461,1.17465,1.17455,42
2020-09-30 01:37:00,1.17461,1.17479,1.17479,1.17458,81
2020-09-30 01:38:00,1.17479,1.17473,1.17485,1.17469,105
2020-09-30 01:39:00,1.17473,1.17477,1.17483,1.17473,63
2020-09-30 01:40:00,1.17477,1.17492,1.17493,1.17477,104
2020-09-30 01:41:00,1.17492,1.17479,1.17493,1.17477,63
2020-09-30 01:42:00,1.17479,1.17474,1.17479,1.17466,57
2020-09-30 01:43:00,1.17475,1.17475,1.17475,1.17469,29
2020-09-30 01:44:00,1.17475,1.17477,1.17479,1.17475,15
2020-09-30 01:45:00,1.17475,1.17477,1.17479,1.17475,30
2020-09-30 01:46:00,1.17477,1.17469,1.17478,1.17467,57
2020-09-30 01:47:00,1.17469,1.17475,1.17475,1.17469,43
2020-09-30 01:48:00,1.17475,1.17481,1.17485,1.17475,62
2020-09-30 01:49:00,1.17481,1.17491,1.17491,1.17481,27
2020-09-30 01:50:00,1.17491,1.1749,1.17492,1.17489,15
2020-09-30 01:51:00,1.1749,1.17497,1.17499,1.17489,71
2020-09-30 01:52:00,1.17499,1.17496,1.17499,1.17495,22
2020-09-30 01:53:00,1.17495,1.17497,1.17499,1.17493,33
2020-09-30 01:54:00,1.17497,1.17467,1.17501,1.17465,103
2020-09-30 01:55:00,1.17467,1.17471,1.17477,1.17467,35
2020-09-30 01:56:00,1.17471,1.17461,1.17471,1.17461,30
2020-09-30 01:57:00,1.17461,1.17457,1.17461,1.17451,37
2020-09-30 01:58:00,1.17457,1.17457,1.17461,1.17453,42
2020-09-30 01:59:00,1.17457,1.17464,1.17464,1.17455,58
2020-09-30 02:00:00,1.17464,1.17455,1.17471,1.17455,70
2020-09-30 02:01:00,1.17454,1.17473,1.17473,1.1745,70
2020-09-30 02:02:00,1.17475,1.17467,1.17476,1.17467,83
2020-09-30 02:03:00,1.17467,1.17455,1.17467,1.17451,106
2020-09-30 02:04:00,1.17455,1.17451,1.17463,1.17449,64
